Date,High,Low,Open,Close,Volume,Adj Close,Name
2021-12-29,613.97998046875,604.6799926757812,610.7100219726562,610.5399780273438,1287200,610.5399780273438,NFLX
2021-12-30,620.6099853515625,611.239990234375,612.989990234375,612.0900268554688,1625100,612.0900268554688,NFLX
2021-12-31,614.0800170898438,602.0499877929688,610.010009765625,602.4400024414062,1995900,602.4400024414062,NFLX
2022-01-03,609.989990234375,590.5599975585938,605.6099853515625,597.3699951171875,3067500,597.3699951171875,NFLX
2022-01-04,600.4099731445312,581.5999755859375,599.9099731445312,591.1500244140625,4393100,591.1500244140625,NFLX
2022-01-05,592.8400268554688,566.8800048828125,592.0,567.52001953125,4148700,567.52001953125,NFLX
2022-01-06,563.3599853515625,542.010009765625,554.3400268554688,553.2899780273438,5711800,553.2899780273438,NFLX
2022-01-07,553.4299926757812,538.219970703125,549.4600219726562,541.0599975585938,3382900,541.0599975585938,NFLX
2022-01-10,543.6900024414062,526.3200073242188,538.489990234375,539.8499755859375,4486100,539.8499755859375,NFLX
2022-01-11,543.9099731445312,530.0700073242188,536.989990234375,540.8400268554688,3077800,540.8400268554688,NFLX
2022-01-12,544.27001953125,532.02001953125,544.27001953125,537.219970703125,3787400,537.219970703125,NFLX
2022-01-13,540.7899780273438,518.260009765625,537.0599975585938,519.2000122070312,4475100,519.2000122070312,NFLX
2022-01-14,538.3699951171875,511.8800048828125,517.5999755859375,525.6900024414062,7861100,525.6900024414062,NFLX
2022-01-18,521.75,508.67999267578125,520.0800170898438,510.79998779296875,4839100,510.79998779296875,NFLX
2022-01-19,523.2100219726562,510.510009765625,515.0,515.8599853515625,4353500,515.8599853515625,NFLX
2022-01-20,526.6400146484375,506.92999267578125,517.75,508.25,12659000,508.25,NFLX
2022-01-21,409.1499938964844,379.989990234375,400.42999267578125,397.5,58904300,397.5,NFLX
2022-01-24,387.260009765625,351.4599914550781,383.9100036621094,387.1499938964844,32346000,387.1499938964844,NFLX
2022-01-25,387.7099914550781,365.1300048828125,379.1400146484375,366.4200134277344,15145800,366.4200134277344,NFLX
2022-01-26,382.6600036621094,356.6199951171875,378.2699890136719,359.70001220703125,12684000,359.70001220703125,NFLX
2022-01-27,394.79998779296875,378.1000061035156,382.05999755859375,386.70001220703125,24324700,386.70001220703125,NFLX
2022-01-28,387.0,372.0799865722656,386.760009765625,384.3599853515625,11966600,384.3599853515625,NFLX
2022-01-31,427.70001220703125,398.20001220703125,401.9700012207031,427.1400146484375,20047500,427.1400146484375,NFLX
2022-02-01,458.4800109863281,425.5400085449219,432.9599914550781,457.1300048828125,22568100,457.1300048828125,NFLX
2022-02-02,451.9800109863281,426.4800109863281,448.25,429.4800109863281,14346000,429.4800109863281,NFLX
2022-02-03,429.260009765625,404.2799987792969,421.44000244140625,405.6000061035156,9905200,405.6000061035156,NFLX
2022-02-04,412.7699890136719,396.6400146484375,407.30999755859375,410.1700134277344,7789800,410.1700134277344,NFLX
2022-02-07,412.3500061035156,393.54998779296875,410.1700134277344,402.1000061035156,8232900,402.1000061035156,NFLX
2022-02-08,406.6099853515625,395.8299865722656,398.17999267578125,403.5299987792969,6818500,403.5299987792969,NFLX
2022-02-09,412.9800109863281,398.7900085449219,408.6499938964844,412.8900146484375,7738200,412.8900146484375,NFLX
2022-02-10,408.0,396.3599853515625,402.1000061035156,406.2699890136719,8452900,406.2699890136719,NFLX
2022-02-11,411.6099853515625,387.6499938964844,405.3299865722656,391.30999755859375,7558900,391.30999755859375,NFLX
2022-02-14,409.3599853515625,386.8900146484375,387.5899963378906,396.57000732421875,7202200,396.57000732421875,NFLX
2022-02-15,409.1600036621094,401.010009765625,403.7900085449219,407.4599914550781,5392300,407.4599914550781,NFLX
2022-02-16,401.55999755859375,390.3800048828125,401.5299987792969,398.0799865722656,5277700,398.0799865722656,NFLX
2022-02-17,399.1099853515625,385.70001220703125,394.239990234375,386.6700134277344,4669200,386.6700134277344,NFLX
2022-02-18,402.8699951171875,389.04998779296875,392.5299987792969,391.2900085449219,6801700,391.2900085449219,NFLX
2022-02-22,392.4200134277344,373.0199890136719,388.95001220703125,377.3800048828125,6697500,377.3800048828125,NFLX
2022-02-23,386.0,366.6600036621094,382.7200012207031,367.4599914550781,4614300,367.4599914550781,NFLX
2022-02-24,390.7300109863281,354.7200012207031,355.0899963378906,390.0299987792969,7068700,390.0299987792969,NFLX
2022-02-25,391.2900085449219,375.5799865722656,386.6099853515625,390.79998779296875,4841600,390.79998779296875,NFLX
2022-02-28,397.75,382.1300048828125,387.3299865722656,394.5199890136719,5035000,394.5199890136719,NFLX
2022-03-01,395.0,383.7099914550781,391.6000061035156,386.239990234375,3290400,386.239990234375,NFLX
2022-03-02,389.2200012207031,375.2099914550781,388.92999267578125,380.0299987792969,5356800,380.0299987792969,NFLX
2022-03-03,386.1199951171875,364.6499938964844,386.0,368.07000732421875,6076800,368.07000732421875,NFLX
2022-03-04,374.82000732421875,357.1700134277344,368.0,361.7300109863281,5325500,361.7300109863281,NFLX
2022-03-07,362.0,350.20001220703125,360.4100036621094,350.260009765625,5708400,350.260009765625,NFLX
2022-03-08,358.8599853515625,340.6700134277344,349.79998779296875,341.760009765625,6428700,341.760009765625,NFLX
2022-03-09,364.1400146484375,350.510009765625,357.69000244140625,358.7900085449219,6520200,358.7900085449219,NFLX
2022-03-10,367.0199890136719,353.29998779296875,356.20001220703125,356.7699890136719,4807800,356.7699890136719,NFLX
2022-03-11,363.3599853515625,340.0,361.19000244140625,340.32000732421875,4819900,340.32000732421875,NFLX
2022-03-14,341.32000732421875,329.82000732421875,338.7200012207031,331.010009765625,5907800,331.010009765625,NFLX
2022-03-15,345.3599853515625,332.3599853515625,335.1000061035156,343.75,5460600,343.75,NFLX
2022-03-16,359.989990234375,343.05999755859375,348.20001220703125,357.5299987792969,6982500,357.5299987792969,NFLX
2022-03-17,373.30999755859375,354.8800048828125,359.70001220703125,371.3999938964844,5818300,371.3999938964844,NFLX
2022-03-18,381.79998779296875,368.4700012207031,372.0,380.6000061035156,8324800,380.6000061035156,NFLX
2022-03-21,381.82000732421875,368.94000244140625,378.0199890136719,374.5899963378906,4866500,374.5899963378906,NFLX
2022-03-22,386.6600036621094,366.760009765625,371.1400146484375,382.9200134277344,4242800,382.9200134277344,NFLX
2022-03-23,382.4599914550781,374.489990234375,379.7699890136719,374.489990234375,3729000,374.489990234375,NFLX
2022-03-24,379.760009765625,368.8999938964844,379.760009765625,375.7099914550781,3888500,375.7099914550781,NFLX
2022-03-25,377.6400146484375,366.42999267578125,377.07000732421875,373.8500061035156,3574500,373.8500061035156,NFLX
2022-03-28,380.2799987792969,366.7300109863281,375.2300109863281,378.510009765625,4323400,378.510009765625,NFLX
2022-03-29,396.5,380.3299865722656,384.3900146484375,391.82000732421875,5880700,391.82000732421875,NFLX
2022-03-30,392.70001220703125,378.6300048828125,389.54998779296875,381.4700012207031,4023300,381.4700012207031,NFLX
2022-03-31,384.0,373.6099853515625,383.5899963378906,374.5899963378906,4134700,374.5899963378906,NFLX
2022-04-01,380.8699951171875,368.5,376.79998779296875,373.4700012207031,4644200,373.4700012207031,NFLX
2022-04-04,396.0199890136719,373.1300048828125,373.54998779296875,391.5,7001800,391.5,NFLX
2022-04-05,390.0,377.30999755859375,389.29998779296875,380.1499938964844,4234500,380.1499938964844,NFLX
2022-04-06,376.4700012207031,362.7300109863281,374.1499938964844,368.3500061035156,4354900,368.3500061035156,NFLX
2022-04-07,368.5400085449219,353.69000244140625,365.0,362.1499938964844,4948900,362.1499938964844,NFLX
2022-04-08,362.5,354.8699951171875,361.9599914550781,355.8800048828125,4025200,355.8800048828125,NFLX
2022-04-11,354.7799987792969,345.20001220703125,350.0,348.0,3777100,348.0,NFLX
2022-04-12,359.4100036621094,342.25,355.9100036621094,344.1000061035156,3824300,344.1000061035156,NFLX
2022-04-13,352.0,341.1600036621094,343.9200134277344,350.42999267578125,3231000,350.42999267578125,NFLX
2022-04-14,352.0,339.8599853515625,350.95001220703125,341.1300048828125,4343800,341.1300048828125,NFLX
2022-04-18,342.3599853515625,331.6199951171875,340.0,337.8599853515625,5105000,337.8599853515625,NFLX
2022-04-19,351.67999267578125,333.2200012207031,333.2200012207031,348.6099853515625,20906900,348.6099853515625,NFLX
2022-04-20,248.6999969482422,212.50999450683594,245.1999969482422,226.19000244140625,133387500,226.19000244140625,NFLX
2022-04-21,227.67999267578125,211.52000427246094,220.0,218.22000122070312,53501600,218.22000122070312,NFLX
2022-04-22,226.27000427246094,210.0500030517578,220.17999267578125,215.52000427246094,37515100,215.52000427246094,NFLX
2022-04-25,216.66000366210938,204.50999450683594,213.80999755859375,209.91000366210938,28152000,209.91000366210938,NFLX
2022-04-26,209.14999389648438,198.27999877929688,208.8000030517578,198.39999389648438,20318100,198.39999389648438,NFLX
2022-04-27,200.19000244140625,187.77000427246094,194.00999450683594,188.5399932861328,22298400,188.5399932861328,NFLX
2022-04-28,201.47999572753906,185.60000610351562,191.55999755859375,199.52000427246094,21363200,199.52000427246094,NFLX
2022-04-29,204.7100067138672,190.0,198.67999267578125,190.36000061035156,16391900,190.36000061035156,NFLX
2022-05-02,200.2100067138672,190.00999450683594,191.7100067138672,199.4600067138672,14591600,199.4600067138672,NFLX
2022-05-03,203.1999969482422,194.77000427246094,198.2899932861328,199.8699951171875,11839400,199.8699951171875,NFLX
2022-05-04,204.3800048828125,191.00999450683594,197.64999389648438,204.00999450683594,12218800,204.00999450683594,NFLX
2022-05-05,200.7100067138672,186.0,200.4499969482422,188.32000732421875,13971300,188.32000732421875,NFLX
2022-05-06,187.2100067138672,175.80999755859375,186.75,180.97000122070312,17185500,180.97000122070312,NFLX
2022-05-09,183.1999969482422,172.3000030517578,177.66000366210938,173.10000610351562,14031300,173.10000610351562,NFLX
2022-05-10,181.8699951171875,170.57000732421875,176.00999450683594,177.66000366210938,13883900,177.66000366210938,NFLX
2022-05-11,180.9199981689453,165.5500030517578,176.08999633789062,166.3699951171875,12665500,166.3699951171875,NFLX
2022-05-12,177.5800018310547,162.7100067138672,163.9600067138672,174.30999755859375,17662100,174.30999755859375,NFLX
2022-05-13,187.77000427246094,176.00999450683594,177.16000366210938,187.63999938964844,13136300,187.63999938964844,NFLX
2022-05-16,195.88999938964844,185.6999969482422,193.3000030517578,186.50999450683594,16145000,186.50999450683594,NFLX
2022-05-17,191.39999389648438,185.1699981689453,189.1699981689453,190.55999755859375,9876700,190.55999755859375,NFLX
2022-05-18,187.6999969482422,176.27000427246094,186.72000122070312,177.19000244140625,9665600,177.19000244140625,NFLX
2022-05-19,186.3000030517578,175.7100067138672,178.0500030517578,183.47999572753906,10448500,183.47999572753906,NFLX
2022-05-20,190.19000244140625,179.77000427246094,185.8699951171875,186.35000610351562,10429400,186.35000610351562,NFLX
2022-05-23,187.66000366210938,177.88999938964844,186.14999389648438,187.44000244140625,9602000,187.44000244140625,NFLX
2022-05-24,184.0,177.1699981689453,182.0,180.33999633789062,7706400,180.33999633789062,NFLX
2022-05-25,188.8699951171875,180.1699981689453,180.27999877929688,187.8300018310547,8522100,187.8300018310547,NFLX
2022-05-26,192.33999633789062,183.08999633789062,186.49000549316406,191.39999389648438,8049900,191.39999389648438,NFLX
2022-05-27,195.25,190.3699951171875,193.19000244140625,195.19000244140625,8586000,195.19000244140625,NFLX
2022-05-31,199.9499969482422,190.8000030517578,196.17999267578125,197.44000244140625,11398500,197.44000244140625,NFLX
2022-06-01,202.74000549316406,191.66000366210938,198.6999969482422,192.91000366210938,8416200,192.91000366210938,NFLX
2022-06-02,205.47000122070312,191.72000122070312,192.02000427246094,205.08999633789062,9623100,205.08999633789062,NFLX
2022-06-03,202.9499969482422,198.0500030517578,200.13999938964844,198.97999572753906,7191800,198.97999572753906,NFLX
2022-06-06,203.8699951171875,195.3800048828125,202.08999633789062,197.13999938964844,5372000,197.13999938964844,NFLX
2022-06-07,199.60000610351562,193.0,194.8699951171875,198.61000061035156,4839500,198.61000061035156,NFLX
2022-06-08,207.3800048828125,197.63999938964844,197.9499969482422,202.8300018310547,7244100,202.8300018310547,NFLX
2022-06-09,201.69000244140625,192.5399932861328,200.64999389648438,192.77000427246094,6949000,192.77000427246094,NFLX
2022-06-10,185.86000061035156,180.85000610351562,182.63999938964844,182.94000244140625,13065600,182.94000244140625,NFLX
2022-06-13,179.08999633789062,168.9600067138672,177.07000732421875,169.69000244140625,10222400,169.69000244140625,NFLX
2022-06-14,172.05999755859375,164.27999877929688,169.75,167.5399932861328,11555300,167.5399932861328,NFLX
2022-06-15,183.85000610351562,168.52999877929688,169.25999450683594,180.11000061035156,12396000,180.11000061035156,NFLX
2022-06-16,176.27000427246094,171.55999755859375,174.0,173.35000610351562,8201300,173.35000610351562,NFLX
2022-06-17,179.64999389648438,173.33999633789062,173.6300048828125,175.50999450683594,12133400,175.50999450683594,NFLX
2022-06-21,178.6199951171875,169.8000030517578,177.60000610351562,170.91000366210938,12177600,170.91000366210938,NFLX
2022-06-22,182.82000732421875,170.1999969482422,170.75,178.88999938964844,11992400,178.88999938964844,NFLX
2022-06-23,182.75999450683594,175.8699951171875,180.5,181.7100067138672,9538200,181.7100067138672,NFLX
2022-06-24,191.19000244140625,181.83999633789062,183.5,190.85000610351562,12424000,190.85000610351562,NFLX
2022-06-27,191.77999877929688,182.38999938964844,191.77000427246094,189.13999938964844,8363900,189.13999938964844,NFLX
2022-06-28,192.1999969482422,179.3699951171875,189.1999969482422,179.60000610351562,7185400,179.60000610351562,NFLX
2022-06-29,180.6699981689453,175.10000610351562,179.5500030517578,178.36000061035156,5766800,178.36000061035156,NFLX
2022-06-30,179.4499969482422,170.3000030517578,177.07000732421875,174.8699951171875,7894700,174.8699951171875,NFLX
2022-07-01,180.10000610351562,174.27000427246094,176.49000549316406,179.9499969482422,5201600,179.9499969482422,NFLX
2022-07-05,185.9199981689453,172.67999267578125,176.27999877929688,185.8800048828125,7334300,185.8800048828125,NFLX
2022-07-06,186.22000122070312,180.82000732421875,185.1999969482422,184.05999755859375,5753400,184.05999755859375,NFLX
2022-07-07,190.2100067138672,183.5,184.27000427246094,189.27000427246094,6334500,189.27000427246094,NFLX
2022-07-08,189.91000366210938,182.75,186.02000427246094,186.97999572753906,5835700,186.97999572753906,NFLX
2022-07-11,184.99000549316406,176.88999938964844,184.72999572753906,177.33999633789062,6038800,177.33999633789062,NFLX
2022-07-12,179.77999877929688,173.4199981689453,177.3300018310547,174.4499969482422,6845300,174.4499969482422,NFLX
2022-07-13,179.17999267578125,169.6999969482422,170.5,176.55999755859375,12734400,176.55999755859375,NFLX
2022-07-14,177.52000427246094,171.82000732421875,175.55999755859375,174.77999877929688,9039500,174.77999877929688,NFLX
2022-07-15,189.22000122070312,174.55999755859375,175.5800018310547,189.11000061035156,16319100,189.11000061035156,NFLX
2022-07-18,199.6699981689453,189.8000030517578,192.5,190.9199981689453,16322800,190.9199981689453,NFLX
2022-07-19,201.97000122070312,188.39999389648438,193.02000427246094,201.6300048828125,28178700,201.6300048828125,NFLX
2022-07-20,216.97000122070312,200.10000610351562,208.1699981689453,216.44000244140625,53920300,216.44000244140625,NFLX
2022-07-21,224.32000732421875,211.5,214.3000030517578,223.8800048828125,23430100,223.8800048828125,NFLX
2022-07-22,229.35000610351562,218.44000244140625,222.3800048828125,220.44000244140625,17805500,220.44000244140625,NFLX
2022-07-25,225.22999572753906,216.35000610351562,221.30999755859375,218.50999450683594,10935200,218.50999450683594,NFLX
2022-07-26,219.38999938964844,211.63999938964844,216.66000366210938,213.91000366210938,9508500,213.91000366210938,NFLX
2022-07-27,227.77999877929688,214.5800018310547,216.47999572753906,226.75,10508400,226.75,NFLX
2022-07-28,228.10000610351562,219.6699981689453,224.60000610351562,226.02000427246094,8972700,226.02000427246094,NFLX
2022-07-29,230.75,222.39999389648438,223.2899932861328,224.89999389648438,9064900,224.89999389648438,NFLX
2022-08-01,228.38999938964844,221.0,223.10000610351562,226.2100067138672,5525000,226.2100067138672,NFLX
2022-08-02,228.1999969482422,220.8800048828125,222.75999450683594,221.4199981689453,6361300,221.4199981689453,NFLX
2022-08-03,228.10000610351562,222.4199981689453,224.7899932861328,226.72999572753906,6400700,226.72999572753906,NFLX
2022-08-04,232.07000732421875,225.0500030517578,227.67999267578125,229.91000366210938,7142700,229.91000366210938,NFLX
2022-08-05,228.6199951171875,222.8699951171875,225.3000030517578,226.77999877929688,5539700,226.77999877929688,NFLX
2022-08-08,241.9600067138672,226.41000366210938,227.49000549316406,233.49000549316406,10982100,233.49000549316406,NFLX
2022-08-09,232.1999969482422,224.64999389648438,231.6199951171875,229.94000244140625,6181200,229.94000244140625,NFLX
2022-08-10,244.5399932861328,236.60000610351562,236.99000549316406,244.11000061035156,9254800,244.11000061035156,NFLX
2022-08-11,251.6199951171875,241.50999450683594,244.67999267578125,242.6999969482422,8780100,242.6999969482422,NFLX
2022-08-12,249.41000366210938,243.75999450683594,244.80999755859375,249.3000030517578,6098500,249.3000030517578,NFLX
2022-08-15,251.99000549316406,247.50999450683594,248.11000061035156,249.11000061035156,6527400,249.11000061035156,NFLX
2022-08-16,249.2899932861328,244.02999877929688,247.16000366210938,245.69000244140625,5136800,245.69000244140625,NFLX
2022-08-17,244.24000549316406,237.55999755859375,241.17999267578125,241.14999389648438,5627200,241.14999389648438,NFLX
2022-08-18,246.47999572753906,239.27999877929688,241.9600067138672,245.1699981689453,5280400,245.1699981689453,NFLX
2022-08-19,243.2899932861328,235.67999267578125,240.9499969482422,241.16000366210938,7504700,241.16000366210938,NFLX
2022-08-22,233.47999572753906,224.58999633789062,232.5500030517578,226.5399932861328,8630100,226.5399932861328,NFLX
2022-08-23,229.89999389648438,224.3000030517578,226.4600067138672,224.5500030517578,5276900,224.5500030517578,NFLX
2022-08-24,234.10000610351562,223.94000244140625,225.66000366210938,229.61000061035156,5426300,229.61000061035156,NFLX
2022-08-25,234.16000366210938,229.0,230.24000549316406,233.97999572753906,3766900,233.97999572753906,NFLX
2022-08-26,236.9499969482422,223.14999389648438,233.6300048828125,223.27999877929688,5349800,223.27999877929688,NFLX
2022-08-29,229.8699951171875,221.52000427246094,221.92999267578125,224.57000732421875,7109400,224.57000732421875,NFLX
2022-08-30,229.7899932861328,218.74000549316406,226.66000366210938,220.64999389648438,5740400,220.64999389648438,NFLX
2022-08-31,233.8800048828125,223.42999267578125,227.0,223.55999755859375,8615900,223.55999755859375,NFLX
2022-09-01,230.3699951171875,219.47000122070312,220.72000122070312,230.0399932861328,7292900,230.0399932861328,NFLX
2022-09-02,233.8800048828125,225.0399932861328,231.02999877929688,226.11000061035156,8155600,226.11000061035156,NFLX
2022-09-06,226.85000610351562,214.69000244140625,225.58999633789062,218.38999938964844,7469000,218.38999938964844,NFLX
2022-09-07,229.3300018310547,218.27000427246094,220.2100067138672,228.9600067138672,8149300,228.9600067138672,NFLX
2022-09-08,228.74000549316406,221.3000030517578,224.16000366210938,227.44000244140625,6737400,227.44000244140625,NFLX
2022-09-09,234.77999877929688,229.6199951171875,229.6199951171875,233.57000732421875,6699600,233.57000732421875,NFLX
2022-09-12,239.49000549316406,233.3699951171875,233.61000061035156,236.52999877929688,6047400,236.52999877929688,NFLX
2022-09-13,227.69000244140625,217.72000122070312,226.5,218.1300048828125,8000100,218.1300048828125,NFLX
2022-09-14,228.0,215.8000030517578,219.82000732421875,224.1199951171875,8230300,224.1199951171875,NFLX
2022-09-15,242.2899932861328,229.10000610351562,230.47000122070312,235.3800048828125,19454100,235.3800048828125,NFLX
2022-09-16,241.36000061035156,227.8300018310547,231.22000122070312,240.1300048828125,18871600,240.1300048828125,NFLX
2022-09-19,245.25,235.75,245.0500030517578,243.6300048828125,17912400,243.6300048828125,NFLX
2022-09-20,250.49000549316406,239.66000366210938,240.3699951171875,242.85000610351562,16037400,242.85000610351562,NFLX
2022-09-21,248.3000030517578,236.67999267578125,242.6699981689453,236.8699951171875,9166800,236.8699951171875,NFLX
2022-09-22,240.5,231.66000366210938,235.35000610351562,237.0500030517578,10018000,237.0500030517578,NFLX
2022-09-23,236.4499969482422,221.42999267578125,235.13999938964844,226.41000366210938,11197800,226.41000366210938,NFLX
2022-09-26,232.6999969482422,223.00999450683594,225.60000610351562,224.07000732421875,8234300,224.07000732421875,NFLX
2022-09-27,230.63999938964844,220.72000122070312,228.6300048828125,224.36000061035156,7762200,224.36000061035156,NFLX
2022-09-28,246.64999389648438,227.3800048828125,229.69000244140625,245.1999969482422,17579700,245.1999969482422,NFLX
2022-09-29,246.97999572753906,235.67999267578125,241.61000061035156,239.7100067138672,18994900,239.7100067138672,NFLX
2022-09-30,242.44000244140625,233.25999450683594,237.0,235.44000244140625,11841700,235.44000244140625,NFLX
2022-10-03,241.5399932861328,232.85000610351562,237.85000610351562,239.0399932861328,8657400,239.0399932861328,NFLX
2022-10-04,245.8000030517578,233.25,244.83999633789062,240.74000549316406,13925900,240.74000549316406,NFLX
2022-10-05,241.58999633789062,227.3800048828125,238.75999450683594,236.72999572753906,10825600,236.72999572753906,NFLX
2022-10-06,244.27999877929688,233.91000366210938,236.67999267578125,240.02000427246094,9188900,240.02000427246094,NFLX
2022-10-07,237.3300018310547,224.27999877929688,235.77000427246094,224.75,9784800,224.75,NFLX
2022-10-10,233.8300018310547,224.22999572753906,225.63999938964844,229.97999572753906,9991100,229.97999572753906,NFLX
2022-10-11,230.44000244140625,213.6999969482422,226.0500030517578,214.2899932861328,15282400,214.2899932861328,NFLX
2022-10-12,223.6699981689453,212.63999938964844,214.3000030517578,220.8699951171875,12952600,220.8699951171875,NFLX
2022-10-13,234.47000122070312,211.72999572753906,212.69000244140625,232.50999450683594,17505000,232.50999450683594,NFLX
2022-10-14,238.8000030517578,229.50999450683594,237.8000030517578,230.0,15275700,230.0,NFLX
2022-10-17,249.9199981689453,234.39999389648438,234.41000366210938,245.10000610351562,21057800,245.10000610351562,NFLX
2022-10-18,250.3699951171875,237.72999572753906,249.8000030517578,240.86000061035156,25776700,240.86000061035156,NFLX
2022-10-19,279.29998779296875,262.6600036621094,265.0,272.3800048828125,46685300,272.3800048828125,NFLX
2022-10-20,278.3800048828125,266.3800048828125,272.7799987792969,268.1600036621094,17207100,268.1600036621094,NFLX
2022-10-21,290.75,265.67999267578125,268.95001220703125,289.57000732421875,24862700,289.57000732421875,NFLX
2022-10-24,290.489990234375,280.3599853515625,290.2300109863281,282.45001220703125,13326400,282.45001220703125,NFLX
2022-10-25,297.5899963378906,285.54998779296875,286.95001220703125,291.0199890136719,15100700,291.0199890136719,NFLX
2022-10-26,305.6300048828125,288.0400085449219,290.0400085449219,298.6199951171875,15714100,298.6199951171875,NFLX
2022-10-27,305.2099914550781,294.7799987792969,298.3299865722656,296.94000244140625,14593400,296.94000244140625,NFLX
